count,hate_speech,offensive_language,neither,class,class_label,clean_tweet_improved
3.0,0.0,3.0,0.0,1.0,Offensive Language,long distance wack knew bitch cheating
3.0,0.0,3.0,0.0,1.0,Offensive Language,hes right bitches smh
3.0,0.0,3.0,0.0,1.0,Offensive Language,ban dat pussy life gotta pay millon dollar fine
3.0,1.0,2.0,0.0,1.0,Offensive Language,roses red violets blue niggers black true
3.0,0.0,0.0,3.0,2.0,Neither,sitting window sill window open bird tries fly smacked
3.0,0.0,3.0,0.0,1.0,Offensive Language,nigga gon nigga nigga sound fuckin retarded
3.0,0.0,0.0,3.0,2.0,Neither,video entire media likely mock crybaby
3.0,0.0,3.0,0.0,1.0,Offensive Language,even shy stfu kikis mom angelique angelique smiles dips cracker soup
3.0,0.0,3.0,0.0,1.0,Offensive Language,tim tebow cut every team nfl already hoes starkville smh
3.0,0.0,3.0,0.0,1.0,Offensive Language,karma bitch sips tea
3.0,0.0,3.0,0.0,1.0,Offensive Language,fuckin hot gym pussy yeah
3.0,0.0,0.0,3.0,2.0,Neither,jihadi patron hajjaj alajmi arrested kuwait airport
3.0,0.0,2.0,1.0,1.0,Offensive Language,call fireman cause turn hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,could never bby lil dick thts abortion last bitch god
3.0,0.0,3.0,0.0,1.0,Offensive Language,watch women try argue dick actually fucked pussy hate bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,smoke weed public cops man wanna run come retarded
3.0,0.0,0.0,3.0,2.0,Neither,tweety bird tho
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy sweet watermelon thotermelon
3.0,0.0,1.0,2.0,2.0,Neither,twitter rappers trash links
3.0,0.0,3.0,0.0,1.0,Offensive Language,loud bitches annoy
4.0,0.0,4.0,0.0,1.0,Offensive Language,eventually every bitch turns hoe truuu
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear oomf try talking tomorrow pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches pretending crazy never lied
4.0,0.0,3.0,1.0,1.0,Offensive Language,bye hoe bye
3.0,2.0,1.0,0.0,0.0,Hate Speech,jackies retard least make grilled cheese
3.0,1.0,2.0,0.0,1.0,Offensive Language,ima keep giving pussy ass niggas reason hate
3.0,0.0,0.0,3.0,2.0,Neither,photo sole heaven
3.0,2.0,1.0,0.0,0.0,Hate Speech,stacey dash baddest bitch evaaaa
3.0,0.0,3.0,0.0,1.0,Offensive Language,side bitch sunday
3.0,0.0,3.0,0.0,1.0,Offensive Language,facts baldheaded bitch made lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,wit tweakin hoe shmurda
3.0,0.0,0.0,3.0,2.0,Neither,actin day spook
3.0,0.0,3.0,0.0,1.0,Offensive Language,ill break lil bitch neck even feel sorry savage
3.0,0.0,3.0,0.0,1.0,Offensive Language,fucking hot love kinky scallies
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall dumb ass niggas pressed hoes yall weak weed hoes oreos
3.0,0.0,3.0,0.0,1.0,Offensive Language,turn bitch eaterrrrrrrrr
3.0,0.0,3.0,0.0,1.0,Offensive Language,trust dese hoes nikki told stay fans screen shot asap finna come chiraq shoot sumn
3.0,0.0,3.0,0.0,1.0,Offensive Language,aye yall ima tryout bowling team frfr tryouts passed tho theres two retard
3.0,0.0,3.0,0.0,1.0,Offensive Language,want bitch enjoy crazy party would love attend
3.0,0.0,0.0,3.0,2.0,Neither,colored contacts eyes blinders mine cause see lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,facts dudes hoes say hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,rea start smacking bitches period bluffin best
3.0,0.0,3.0,0.0,1.0,Offensive Language,lifes bitch die high cause neva gonna sister perfect
3.0,0.0,3.0,0.0,1.0,Offensive Language,drugs still wrong hahahahahahah bitch sometimes
3.0,1.0,2.0,0.0,1.0,Offensive Language,feeling pretty fuckin ghetto smh
3.0,0.0,0.0,3.0,2.0,Neither,swears man easily easily behind austin nip
3.0,0.0,3.0,0.0,1.0,Offensive Language,true ride die bitch hahahahah
4.0,0.0,0.0,4.0,2.0,Neither,hgwells charlie chaplin
3.0,0.0,3.0,0.0,1.0,Offensive Language,see brunos bitch ass twitter wtf brunos sees drake voice
3.0,0.0,3.0,0.0,1.0,Offensive Language,cool faggot chill cool nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,sure bitch frfr
3.0,0.0,3.0,0.0,1.0,Offensive Language,twitter source news broadcast fucking retards nbc abc cnn fox etc keeping quiet
3.0,0.0,3.0,0.0,1.0,Offensive Language,couple bitches saying ima let money talk
3.0,0.0,3.0,0.0,1.0,Offensive Language,grudges weirdosand bitches
3.0,1.0,0.0,2.0,2.0,Neither,told mariam cigarettes birthday also called trash
3.0,0.0,0.0,3.0,2.0,Neither,brownies tonight kind
3.0,0.0,3.0,0.0,1.0,Offensive Language,text back give ill text another bitch damn someone hurt
6.0,1.0,5.0,0.0,1.0,Offensive Language,ummmmmm okay hoes left right yah thang
3.0,0.0,3.0,0.0,1.0,Offensive Language,using ymxb find slope ass
3.0,0.0,0.0,3.0,2.0,Neither,fit lads nice gear scally lads trainers would
3.0,0.0,3.0,0.0,1.0,Offensive Language,hell yeah bro yeah sexy scally lad hot gear
3.0,0.0,3.0,0.0,1.0,Offensive Language,helping mate love scally play yeah
3.0,0.0,2.0,1.0,1.0,Offensive Language,lads lads yeah love scally lad action hot trainers
3.0,0.0,3.0,0.0,1.0,Offensive Language,next year bitches gonna gotta promise expose
3.0,0.0,3.0,0.0,1.0,Offensive Language,hot lick bitch yeah eat trainer dirty fucker
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall think celebrity pussy different locals yeah meghan goods
6.0,0.0,2.0,4.0,2.0,Neither,saw ajumma walk beginning saying wow trash even listen lmaoo
3.0,0.0,3.0,0.0,1.0,Offensive Language,need sox yeah love kinky scally lad rank sox sneaks
3.0,1.0,2.0,0.0,1.0,Offensive Language,ever expose females childish bitch nigga shiiii
3.0,0.0,3.0,0.0,1.0,Offensive Language,yasss trys new things bestfriend bitch love
3.0,1.0,0.0,2.0,2.0,Neither,dude remember wop video omg find
3.0,0.0,2.0,1.0,1.0,Offensive Language,thick raw damn man pussy getting workout
3.0,0.0,0.0,3.0,2.0,Neither,rawr sexy french scally love sexy scally woof woof
3.0,0.0,3.0,0.0,1.0,Offensive Language,nothin life free bitches need write panties
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches want burrito catch potosino huh haha
3.0,1.0,2.0,0.0,1.0,Offensive Language,niggas whole hoes cuz couldnt said better
3.0,0.0,3.0,0.0,1.0,Offensive Language,hardcore way eat mac cheese boil water snort cheese powder drink boiling water bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,fade perpetually fresher real ass bitch rite
3.0,0.0,3.0,0.0,1.0,Offensive Language,annoying bitch love judyanns pretty
3.0,0.0,3.0,0.0,1.0,Offensive Language,lmao bitch huggies
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch bitch bye bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,look bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,chase money hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,stand want ass nigga bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,way love hot sexy scally fucker
3.0,1.0,2.0,0.0,1.0,Offensive Language,newly gay bitches kno works
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch want real job become strippers
3.0,0.0,3.0,0.0,1.0,Offensive Language,awww meat meat feelinsi ainn feelings bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,want snake bites industrial piercin tattoodem hoe accessories dea
3.0,0.0,0.0,3.0,2.0,Neither,baby albino
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoes loyal
3.0,1.0,2.0,0.0,1.0,Offensive Language,yassssss ordered chinese bitch ate tacos fat
3.0,0.0,3.0,0.0,1.0,Offensive Language,made bitch lunch bitches love lunch
6.0,2.0,4.0,0.0,1.0,Offensive Language,brainer soon bitch gets rich political power views change political whores
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy day keeps devil away
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch mean
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches want baby want children
3.0,0.0,2.0,1.0,1.0,Offensive Language,bitch must lost
3.0,0.0,3.0,0.0,1.0,Offensive Language,baby left side bitch cuz street side twitter said real
6.0,0.0,1.0,5.0,2.0,Neither,bae sounds ghetto word use something else
3.0,1.0,2.0,0.0,1.0,Offensive Language,batter wee cunt jewis cos fucked emma battering girls ive nailedive moved onstop pussy urself
3.0,0.0,3.0,0.0,1.0,Offensive Language,bleed hoe alexa
3.0,0.0,3.0,0.0,1.0,Offensive Language,boolin bando wit bitches
3.0,0.0,0.0,3.0,2.0,Neither,brownies brownie love movie
3.0,0.0,3.0,0.0,1.0,Offensive Language,need bad bitch hotter might realist partynextdoor ever said feelin everyday
3.0,1.0,2.0,0.0,1.0,Offensive Language,way punch bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,caesar home much bitch looks lets start ape
3.0,0.0,1.0,2.0,2.0,Neither,chinese maverick communicating comrade giving imperialist yanks birdie
3.0,0.0,3.0,0.0,1.0,Offensive Language,dad say snapchat dad duces bitch
6.0,0.0,5.0,1.0,1.0,Offensive Language,believe hoes fact loyal disagree believe fact loyalest bunchthese hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,ugly bitches broke niggas
3.0,0.0,3.0,0.0,1.0,Offensive Language,make make fall live nigga meee birds favorite songs weeknd
3.0,2.0,1.0,0.0,0.0,Hate Speech,worry nigga see worry nigga see dats nigga fuckin bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,ever give pussy away keep tight alright
3.0,0.0,3.0,0.0,1.0,Offensive Language,dropped stack cause bitch song called dope download mixtape
3.0,0.0,3.0,0.0,1.0,Offensive Language,dumb bitches dumb things
3.0,1.0,2.0,0.0,1.0,Offensive Language,eat pussy real nigga hungry
3.0,1.0,2.0,0.0,1.0,Offensive Language,eff lets cripple
3.0,0.0,2.0,1.0,1.0,Offensive Language,everything look better bitch next
3.0,0.0,3.0,0.0,1.0,Offensive Language,facto cares hoe ass looks
3.0,0.0,3.0,0.0,1.0,Offensive Language,every bad bitch nigga tired fucking
3.0,0.0,3.0,0.0,1.0,Offensive Language,foreign chick lie man bitch beautiful
3.0,1.0,2.0,0.0,1.0,Offensive Language,fresh nigga kno need clean bitch kno working cuz wanna see team rich
3.0,0.0,3.0,0.0,1.0,Offensive Language,make rules suck dragon balls bitch call goku
3.0,0.0,0.0,3.0,2.0,Neither,generate ascii boxes nodejs see ability bring flappybird node ascii tubes bird
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch fine bear
3.0,1.0,2.0,0.0,1.0,Offensive Language,ass back detroit fuckin wigger
3.0,0.0,3.0,0.0,1.0,Offensive Language,girls dated okay mad unless stabbed heart love hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,twitter password bitch please
3.0,0.0,3.0,0.0,1.0,Offensive Language,seen shows seen hoes wasnt hot would thick
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch hitting hoe
3.0,1.0,2.0,0.0,1.0,Offensive Language,married white woman lucky sumbitch uncle ruckus
3.0,0.0,2.0,1.0,1.0,Offensive Language,wanna nigga trinna savings account omg imma funny ass bitch man real
3.0,0.0,3.0,0.0,1.0,Offensive Language,great grandmas hoeher grandmas hoeher moms hoe shes hoe long line hoes grandpa carl everyone
3.0,3.0,0.0,0.0,0.0,Hate Speech,hey look video man found kidnapped girls ohiowhat nigger
3.0,0.0,3.0,0.0,1.0,Offensive Language,hey pussy still
6.0,0.0,2.0,4.0,2.0,Neither,draft gungho folks send afghanistan war zones show
3.0,0.0,3.0,0.0,1.0,Offensive Language,hotter bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,talking hoes bout bro talking hoes bout bro
3.0,0.0,3.0,0.0,1.0,Offensive Language,crazy bitch hilarious
3.0,1.0,2.0,0.0,1.0,Offensive Language,shoes dirty whatever bitch call negro first things look shoes dog
3.0,0.0,0.0,3.0,2.0,Neither,thrill billywith hillbilly heart hahahahaha jesus murphy
3.0,0.0,3.0,0.0,1.0,Offensive Language,call bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,handle liquor bitches handle meeedd chief sosa
3.0,0.0,3.0,0.0,1.0,Offensive Language,chase dudes chase bitches edgar bautista
3.0,0.0,2.0,1.0,1.0,Offensive Language,love hoes baby forever
3.0,0.0,3.0,0.0,1.0,Offensive Language,even need picture tamar bitch beat every picture
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoes
3.0,0.0,1.0,2.0,2.0,Neither,found new way chug open mouth alot
3.0,0.0,3.0,0.0,1.0,Offensive Language,fucking hate bitch much wanna smack face tongue kiss
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch set jada picketqueen latifah riding round nieces bitch titi
3.0,0.0,3.0,0.0,1.0,Offensive Language,sister told stop calling women bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,guess night bitches die stewie nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch bitch bitch eating halibut
3.0,0.0,3.0,0.0,1.0,Offensive Language,ladylove shes married still wanna bang sex bitch troubadour probably
3.0,0.0,3.0,0.0,1.0,Offensive Language,heard looking candy man bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,hope mad ladies call bitches bitches names individually katt williams
3.0,0.0,3.0,0.0,1.0,Offensive Language,number bitch boy
3.0,0.0,3.0,0.0,1.0,Offensive Language,eatin grin either fucked girl dreams sold car faggot whatd sell
3.0,0.0,3.0,0.0,1.0,Offensive Language,older men cause theyre mature supposed fool bitch
6.0,0.0,6.0,0.0,1.0,Offensive Language,prolly leave bitch cups hand hand hand
3.0,0.0,3.0,0.0,1.0,Offensive Language,said tastes wolf pussy even tastes
3.0,0.0,3.0,0.0,1.0,Offensive Language,taught eat pussy cut hair taught eat pussy hair name movie
3.0,0.0,3.0,0.0,1.0,Offensive Language,used dress cop really yeahright mad pussy really yesill never forget
3.0,0.0,3.0,0.0,1.0,Offensive Language,went jail flock came home wit strike went jail bitch came home dike
3.0,0.0,3.0,0.0,1.0,Offensive Language,stand dizzy bitch two unique separate phrases overheard relative saying younger
3.0,0.0,3.0,0.0,1.0,Offensive Language,woke thi bitch back bed
3.0,0.0,3.0,0.0,1.0,Offensive Language,would rather call bitch sir manager
3.0,0.0,3.0,0.0,1.0,Offensive Language,ill beat pussy hard
3.0,0.0,1.0,2.0,2.0,Neither,ill slit throatneck
3.0,1.0,2.0,0.0,1.0,Offensive Language,funky ass honkey shout tonight cabaret
3.0,1.0,2.0,0.0,1.0,Offensive Language,comparing kfc pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
3.0,0.0,3.0,0.0,1.0,Offensive Language,feelin malcolm middle bitches surround miss
3.0,0.0,3.0,0.0,1.0,Offensive Language,gonna piss dimple stop wasting prayers trash teams
3.0,0.0,3.0,0.0,1.0,Offensive Language,probably main bitch chocolate dipped cinnamon apple
3.0,0.0,3.0,0.0,1.0,Offensive Language,sick man sit bitch ass fed bro geno threw yet another pick smh
3.0,1.0,2.0,0.0,1.0,Offensive Language,sorry fucked bitch really dig nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,ibs irritable bitch syndrome
3.0,0.0,3.0,0.0,1.0,Offensive Language,love hide bitch youll keep shorty
3.0,0.0,3.0,0.0,1.0,Offensive Language,talk back getting pussy
3.0,1.0,2.0,0.0,1.0,Offensive Language,bad bitch put hands high every girl room starts waving hands around
3.0,1.0,2.0,0.0,1.0,Offensive Language,imma tie bitch basement donkeyfuck ass two weeks straight hahahahahahahahaha
3.0,0.0,3.0,0.0,1.0,Offensive Language,mind gotta dumb hoe anthem
3.0,1.0,0.0,2.0,2.0,Neither,albino mexican dad hes asian
3.0,0.0,3.0,0.0,1.0,Offensive Language,takes true directioner accept larry bitch fans make boys cry
3.0,1.0,2.0,0.0,1.0,Offensive Language,allegations bedroom see words naive blind bitch husband cheated ramona dumb
3.0,0.0,3.0,0.0,1.0,Offensive Language,never late tag bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,dykes hunter dyke dyke
3.0,1.0,2.0,0.0,1.0,Offensive Language,julia roberts
3.0,0.0,0.0,3.0,2.0,Neither,follow yellow brick twitter
3.0,0.0,3.0,0.0,1.0,Offensive Language,lmfaoooooooooooooooooo pussy good mama guess gotta gomy mama
3.0,0.0,1.0,2.0,2.0,Neither,cripple wendy davis scientists create remotecontrolled chick study shy penguins
3.0,0.0,2.0,1.0,1.0,Offensive Language,lets nips ahoy spank maybe
3.0,2.0,1.0,0.0,0.0,Hate Speech,lets kill cracker babies wtf hear wow
3.0,1.0,2.0,0.0,1.0,Offensive Language,correct wrong doesnt pimpin involve smackin bitches money
3.0,0.0,3.0,0.0,1.0,Offensive Language,lmao pound cake look pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,lmao drose adidas lighter phone retarded
3.0,0.0,1.0,2.0,2.0,Neither,mam rene doet haar rol net ongesteld wat ongesteld van dat soort vragen waar denkt hoe leg die weer uit
3.0,0.0,3.0,0.0,1.0,Offensive Language,maybe wants friend maybe shes stupid bitch never make cum
3.0,0.0,1.0,2.0,2.0,Neither,mine plays dmx kirk franklin smh well neighbors ghetto beat kids
3.0,2.0,1.0,0.0,0.0,Hate Speech,grandma used call porch monkey time come think refer broken bottle nigger knife
3.0,1.0,2.0,0.0,1.0,Offensive Language,momma told tell mind yoooo damn motha fuckin business knowin bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,nips freeeeezingand okay theyre slicing bra
3.0,0.0,3.0,0.0,1.0,Offensive Language,twitter hacked pussy admit said want act never said
3.0,0.0,3.0,0.0,1.0,Offensive Language,nah girl gon able make tight since russ loss job back damn bitch really
3.0,2.0,1.0,0.0,0.0,Hate Speech,nah thought photoshopped face faggot smmfhi hate yall
3.0,0.0,3.0,0.0,1.0,Offensive Language,new flame song bitch super run
3.0,0.0,3.0,0.0,1.0,Offensive Language,niggas always yelling bitches money meanwhile theyre broke still want bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,niggas pressed pussy eeeeeen nothin
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches nan
3.0,0.0,3.0,0.0,1.0,Offensive Language,boats hoes please thanks mom
3.0,0.0,0.0,3.0,2.0,Neither,ovo kendrick lamar still trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,top pregnant ass sorry hoe never money even water broke
3.0,0.0,1.0,2.0,2.0,Neither,couple red sox gotten past first base dying laughing maybe yanks need teach game
3.0,3.0,0.0,0.0,0.0,Hate Speech,people time aryan race stand say mongerls turn world ghetto slum
3.0,0.0,3.0,0.0,1.0,Offensive Language,pistol whip dickau shoot bitch club sometimes freestyles freestyles okay
3.0,0.0,3.0,0.0,1.0,Offensive Language,please thanks pierced pussy come across timeline
3.0,0.0,3.0,0.0,1.0,Offensive Language,remy machiavelli send shots belly bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,roberto nasty hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,sorry fanreally justin come back top comment justin timberlake video million views son fucking bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,searching incredible story white mans quest find ingredients necessary make caribbean jerked chicken redneck land
3.0,0.0,3.0,0.0,1.0,Offensive Language,selling soul material wishes fast cars bitches
3.0,1.0,2.0,0.0,1.0,Offensive Language,shake bear aka two rednecks sex dead bear
3.0,0.0,3.0,0.0,1.0,Offensive Language,shall compare thee summers day summers day bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,gotta shape pussy lips tho whole wheat organic pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,said wigga man richtake durag
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch anyway
3.0,1.0,2.0,0.0,1.0,Offensive Language,shes florida youve sniff test swamp pussies
3.0,0.0,2.0,1.0,1.0,Offensive Language,slow bitch live classy young lady
3.0,0.0,3.0,0.0,1.0,Offensive Language,hes good football playerbut still acts nig
3.0,1.0,2.0,0.0,1.0,Offensive Language,stop pussy son shove needle heart
3.0,0.0,3.0,0.0,1.0,Offensive Language,stop looking eat pussy yuppie fucks
3.0,0.0,3.0,0.0,1.0,Offensive Language,takin straight dirt finger pussy put dick
3.0,0.0,3.0,0.0,1.0,Offensive Language,bro moves hoe moves
6.0,1.0,3.0,2.0,1.0,Offensive Language,girl plain looking borderline ugly chunky hey least shes nice smile great personality
3.0,0.0,0.0,3.0,2.0,Neither,devil grows inside hearts selfish wicked white brown yellow black color restricted
3.0,0.0,0.0,3.0,2.0,Neither,water yellow healthy student
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoes loyal
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoes keep callin pickin
3.0,2.0,1.0,0.0,0.0,Hate Speech,sour apple bitter bitches fuckin wit
4.0,0.0,4.0,0.0,1.0,Offensive Language,faggots orioles petty fuckgot swept outta bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,ghetto ass bands gets snuck
3.0,0.0,0.0,3.0,2.0,Neither,division trash saints gon win nfc southwatch
3.0,0.0,3.0,0.0,1.0,Offensive Language,fans waited bitch niggas hated old hoes dated look mama
3.0,0.0,3.0,0.0,1.0,Offensive Language,ghetto motherfuckers missy elliott
3.0,0.0,0.0,3.0,2.0,Neither,recipe calls leftover brownie hell leftover brownie brownie havent eaten yet
3.0,1.0,2.0,0.0,1.0,Offensive Language,ratchet broads represent white ass talk trash cause racist black
